order_id,product_id,quantity,price,review_score
1943,876,2,97.08,5.0
1944,993,5,32.2,5.0
1945,360,2,55.78,Null
1946,280,3,300.18,Null
1947,765,4,447.13,5.0
1948,190,5,92.5,2.0
1949,582,1,289.97,4.0
1950,123,4,65.69,4.0
1951,295,3,115.58,4.0
1952,112,1,298.63,5.0
1953,671,4,281.72,5.0
1954,396,3,23.45,Null
1955,614,4,73.59,Null
1956,371,5,308.07,Null
1957,606,5,134.35,4.0
1958,914,2,104.05,2.0
1959,640,2,143.03,4.0
1960,489,5,171.95,5.0
1961,401,2,340.32,1.0
1962,539,2,99.16,4.0
1963,141,1,226.23,5.0
1964,461,1,38.38,5.0
1965,396,4,23.45,Null
1966,110,1,418.71,3.0
1967,325,5,156.87,3.0
1968,370,3,51.53,3.0
1969,246,3,320.72,4.0
1970,460,5,150.37,Null
1971,261,5,321.18,2.0
1972,110,1,68.22,3.0
1973,784,4,373.36,1.0
1974,628,5,71.83,Null
1975,355,3,149.77,5.0
1976,971,4,203.94,5.0
1977,290,3,127.78,4.0
1978,522,4,204.96,5.0
1979,175,3,358.95,5.0
1980,300,5,452.9,5.0
1981,759,1,371.43,Null
1982,434,5,198.08,Null
1983,175,4,101.45,3.0
1984,197,2,484.93,Null
1985,531,1,477.5,5.0
1986,932,1,260.14,4.0
1987,613,2,351.62,5.0
1988,433,5,369.7,4.0
1989,551,1,426.37,4.0
1990,314,2,346.19,5.0
1991,974,3,292.12,4.0
1992,363,3,279.12,4.0
1993,167,1,126.23,3.0
1994,417,5,327.93,Null
1995,461,3,38.38,5.0
1996,380,5,302.49,5.0
1997,192,2,46.24,4.0
1998,471,5,149.61,5.0
1999,190,5,92.5,2.0
2000,135,3,39.22,4.0
2001,209,3,119.39,5.0
2002,558,1,51.1,2.0
2003,139,4,108.39,5.0
2004,879,1,269.42,5.0
2005,312,2,245.65,4.0
2006,876,5,97.08,5.0
2007,314,1,346.19,5.0
2008,295,5,115.58,4.0
2009,747,3,168.47,Null
2010,539,2,99.16,4.0
2011,853,2,309.64,4.0
2012,486,3,431.91,5.0
2013,691,2,255.9,4.0
2014,128,1,255.32,4.0
2015,476,2,234.56,5.0
2016,643,5,234.44,Null
2017,898,2,31.51,5.0
2018,465,4,350.15,4.0
2019,281,1,120.02,5.0
2020,371,3,476.07,5.0
2021,177,1,196.97,1.0
2022,284,1,80.65,5.0
2023,646,1,135.56,Null
2024,506,5,72.66,Null
2025,606,5,143.14,5.0
2026,327,5,499.5,Null
2027,358,4,284.47,4.0
2028,481,5,354.83,5.0
2029,580,2,378.89,4.0
2030,650,5,35.52,1.0
2031,500,5,149.72,5.0
2032,586,4,395.01,5.0
2033,648,3,202.55,5.0
2034,974,5,410.6,3.0
2035,405,1,486.1,4.0
2036,314,5,337.8,4.0
2037,650,3,35.52,1.0
2038,576,4,366.61,2.0
2039,525,5,100.18,5.0
2040,765,3,447.13,5.0
2041,632,1,332.78,5.0
2042,436,5,113.64,Null
2043,898,4,31.51,5.0
2044,307,5,39.18,4.0
2045,907,1,77.37,1.0
2046,175,3,101.45,3.0
2047,820,2,357.97,4.0
2048,563,3,471.32,Null
2049,719,5,39.67,Null
2050,603,4,316.74,4.0
2051,455,5,156.21,Null
2052,295,4,405.77,Null
2053,453,2,392.26,3.0
2054,371,4,308.07,Null
2055,971,5,203.94,5.0
2056,261,3,321.18,2.0
2057,158,5,91.76,Null
2058,864,1,466.38,3.0
2059,682,3,299.34,Null
2060,517,2,382.15,5.0
2061,470,4,431.73,3.0
2062,649,2,355.78,Null
2063,613,1,351.62,5.0
2064,358,4,284.47,4.0
2065,953,1,204.06,5.0
2066,653,1,459.77,5.0
2067,953,5,204.06,5.0
2068,649,5,131.22,4.0
2069,480,2,353.23,Null
2070,732,3,325.89,2.0
2071,555,5,311.86,Null
2072,977,2,368.91,5.0
2073,750,3,96.94,4.0
2074,784,1,373.36,1.0
2075,403,1,247.25,2.0
2076,681,5,232.24,Null
2077,151,4,357.67,4.0
2078,209,4,152.68,5.0
2079,867,5,308.4,3.0
2080,311,2,306.44,Null
2081,190,2,68.79,5.0
2082,922,3,183.3,5.0
2083,869,4,419.98,4.0
2084,665,5,470.2,1.0
2085,854,1,366.14,5.0
2086,389,4,435.37,Null
2087,782,3,285.98,5.0
2088,798,2,280.12,Null
2089,884,5,455.43,5.0
2090,192,3,46.24,4.0
2091,371,5,308.07,Null
2092,560,2,78.61,4.0
2093,332,3,425.1,4.0
2094,828,2,132.34,3.0
2095,229,1,231.51,5.0
2096,776,2,310.78,5.0
2097,639,2,399.18,5.0
2098,363,1,292.74,Null
2099,355,1,149.77,5.0
2100,832,3,96.31,5.0
2101,466,3,397.46,5.0
2102,576,1,197.53,5.0
2103,110,4,68.22,3.0
2104,691,3,255.9,4.0
2105,355,1,265.77,Null
2106,633,3,118.31,2.0
2107,360,3,146.67,1.0
2108,260,5,109.06,Null
2109,471,1,493.95,5.0
2110,784,1,373.36,1.0
2111,533,1,28.75,4.0
2112,910,4,25.79,5.0
2113,491,5,134.12,Null
2114,222,2,148.67,5.0
2115,881,1,219.26,2.0
2116,490,2,179.13,2.0
2117,941,2,344.04,5.0
2118,787,4,138.17,5.0
2119,300,5,452.9,5.0
2120,856,5,477.68,Null
2121,693,3,60.33,4.0
2122,220,1,252.5,5.0
2123,420,4,269.41,4.0
2124,843,3,57.32,3.0
2125,782,2,285.98,5.0
2126,547,4,397.63,2.0
2127,811,1,60.3,Null
2128,260,1,463.67,Null
2129,931,2,439.51,5.0
2130,317,5,213.16,5.0
2131,922,3,183.3,5.0
2132,629,1,344.86,5.0
2133,394,2,343.76,5.0
2134,247,5,37.52,1.0
2135,371,4,308.07,Null
2136,471,3,411.33,4.0
2137,362,3,307.04,Null
2138,639,4,399.18,5.0
2139,344,3,364.91,1.0
2140,820,3,357.97,4.0
2141,863,5,19.35,3.0
2142,263,4,204.96,Null
2143,819,4,467.51,2.0
2144,971,1,203.94,5.0
2145,369,5,486.84,5.0
2146,171,3,278.91,5.0
2147,977,2,83.47,5.0
2148,411,5,91.79,Null
2149,297,5,52.33,Null
2150,200,1,68.94,Null
2151,424,3,303.48,Null
2152,614,2,144.95,5.0
2153,558,2,51.1,2.0
2154,175,5,300.16,3.0
2155,629,5,321.94,2.0
2156,101,5,263.16,5.0
2157,660,4,66.56,5.0
2158,845,4,148.59,5.0
2159,366,1,79.8,1.0
2160,722,1,215.13,5.0
2161,529,3,340.31,4.0
2162,868,1,246.64,5.0
2163,620,5,455.6,5.0
2164,981,5,366.42,5.0
2165,306,1,55.63,3.0
2166,114,5,379.26,3.0
2167,112,5,288.22,5.0
2168,539,3,99.16,4.0
2169,648,5,296.5,5.0
2170,912,3,242.04,4.0
2171,410,1,37.87,Null
2172,965,3,495.24,Null
2173,394,1,343.76,5.0
2174,856,2,477.68,Null
2175,110,1,416.88,Null
2176,139,5,448.92,5.0
2177,710,4,303.16,4.0
2178,870,5,138.85,5.0
2179,162,3,198.02,4.0
2180,938,3,383.36,5.0
2181,478,3,84.68,1.0
2182,302,4,110.67,4.0
2183,500,2,149.72,5.0
2184,110,4,416.88,Null
2185,360,5,238.74,4.0
2186,884,3,394.06,4.0
2187,438,2,132.98,Null
2188,890,3,82.41,1.0
2189,183,4,105.43,4.0
2190,343,4,240.37,5.0
2191,102,4,380.42,Null
2192,364,2,195.85,1.0
2193,143,3,63.56,5.0
2194,199,5,53.77,Null
2195,798,3,194.83,2.0
2196,543,2,282.92,4.0
2197,701,3,248.88,4.0
2198,898,1,279.81,3.0
2199,643,5,234.44,Null
2200,125,5,95.77,Null
2201,329,1,343.98,5.0
2202,247,4,190.5,Null
2203,577,2,149.49,4.0
2204,466,2,397.46,5.0
2205,393,1,112.93,5.0
2206,466,4,397.46,5.0
2207,299,1,168.65,2.0
2208,547,2,397.63,2.0
2209,564,4,285.72,5.0
2210,218,4,354.8,4.0
2211,374,3,101.7,1.0
2212,212,4,337.11,4.0
2213,653,4,183.61,4.0
2214,610,5,212.85,1.0
2215,793,2,158.11,4.0
2216,481,2,354.83,5.0
2217,789,5,54.94,5.0
2218,144,2,291.3,Null
2219,597,4,445.82,Null
2220,739,3,410.06,1.0
2221,910,2,159.14,Null
2222,705,3,393.49,4.0
2223,852,2,204.56,Null
2224,922,1,157.95,4.0
2225,798,3,367.78,2.0
2226,915,1,341.89,5.0
2227,542,4,375.27,Null
2228,298,1,387.05,5.0
2229,563,1,471.32,Null
2230,295,1,115.58,4.0
2231,736,2,422.39,5.0
2232,187,2,248.91,5.0
2233,171,5,138.55,4.0
2234,832,5,96.31,5.0
2235,232,3,408.95,2.0
2236,883,5,423.98,5.0
2237,674,1,95.99,5.0
2238,983,4,469.33,5.0
2239,405,3,157.24,4.0
2240,500,5,187.51,4.0
2241,112,2,288.22,5.0
2242,774,3,82.53,Null
2243,122,4,420.63,3.0
2244,976,4,76.44,5.0
2245,141,2,409.35,4.0
2246,471,1,493.95,5.0
2247,335,3,85.58,5.0
2248,733,2,185.4,5.0
2249,839,3,311.67,Null
2250,405,1,486.1,4.0
2251,775,2,82.98,Null
2252,685,5,151.94,4.0
2253,148,2,291.22,3.0
2254,519,1,292.66,5.0
2255,608,1,439.96,5.0
2256,499,3,227.39,Null
2257,889,4,239.33,5.0
2258,371,2,476.07,5.0
2259,557,5,146.28,4.0
2260,757,1,274.59,Null
2261,248,2,257.23,Null
2262,543,3,282.92,4.0
2263,266,2,474.27,5.0
2264,733,3,185.4,5.0
2265,898,5,279.81,3.0
2266,976,3,76.44,5.0
2267,157,1,305.28,Null
2268,247,1,190.5,Null
2269,848,3,431.8,4.0
2270,233,2,354.85,5.0
2271,575,3,27.59,1.0
2272,144,4,201.32,Null
2273,220,2,252.5,5.0
2274,126,1,323.9,2.0
2275,313,3,113.24,5.0
2276,943,5,443.49,4.0
2277,657,4,449.55,3.0
2278,988,2,431.48,3.0
2279,839,2,265.34,3.0
2280,524,2,394.31,4.0
2281,554,4,59.93,Null
2282,237,5,101.82,5.0
2283,867,2,308.4,3.0
2284,479,1,453.2,5.0
2285,549,3,321.14,5.0
2286,175,1,358.95,5.0
2287,736,2,422.39,5.0
2288,305,1,203.94,5.0
2289,107,3,117.47,4.0
2290,615,3,86.15,4.0
2291,922,3,183.3,5.0
2292,349,1,475.67,5.0
2293,675,2,175.5,Null
2294,502,5,370.24,Null
2295,159,3,487.53,4.0
2296,344,2,364.91,1.0
2297,358,4,284.47,4.0
2298,967,5,77.42,5.0
2299,520,3,462.82,5.0
2300,575,3,27.59,1.0
2301,502,1,306.5,4.0
2302,787,4,36.37,4.0
2303,209,5,152.68,5.0
2304,424,1,225.09,1.0
2305,713,1,318.44,5.0
2306,157,2,60.16,3.0
2307,922,4,183.3,5.0
2308,203,4,185.65,Null
2309,229,3,231.51,5.0
2310,739,1,10.72,3.0
2311,257,3,265.26,4.0
2312,775,3,82.98,Null
2313,260,1,109.06,Null
2314,586,2,395.01,5.0
2315,626,1,117.09,Null
2316,744,1,321.04,5.0
2317,974,1,410.6,3.0
2318,327,4,499.5,Null
2319,747,3,168.47,Null
2320,267,2,331.86,4.0
2321,799,4,463.62,5.0
2322,588,3,264.15,3.0
2323,266,5,474.27,5.0
2324,112,4,298.63,5.0
2325,636,2,349.54,5.0
2326,858,3,374.39,4.0
2327,141,3,409.35,4.0
2328,642,3,367.65,5.0
2329,405,2,292.9,Null
2330,713,2,318.44,5.0
2331,660,2,362.2,2.0
2332,209,3,96.75,4.0
2333,465,1,350.15,4.0
2334,411,2,91.79,Null
2335,901,2,36.71,4.0
2336,233,5,474.06,5.0
2337,622,4,325.73,5.0
2338,608,5,439.96,5.0
2339,928,3,313.67,5.0
2340,457,4,196.99,4.0
2341,675,2,63.52,4.0
2342,143,3,63.56,5.0
2343,128,5,475.77,Null
2344,300,3,452.9,5.0
2345,977,1,196.87,3.0
2346,618,4,413.52,3.0
2347,965,1,495.24,Null
2348,897,1,25.55,Null
2349,799,4,463.62,5.0
2350,538,3,197.51,5.0
2351,858,3,374.39,4.0
2352,470,1,431.73,3.0
2353,370,5,51.53,3.0
2354,343,1,415.49,5.0
2355,306,5,55.63,3.0
2356,773,1,494.87,5.0
2357,618,1,413.52,3.0
2358,257,2,265.26,4.0
2359,343,4,240.37,5.0
2360,681,1,68.51,5.0
2361,260,5,158.9,4.0
2362,511,4,212.48,4.0
2363,107,2,225.83,Null
2364,665,5,477.17,4.0
2365,317,5,213.16,5.0
2366,267,1,331.86,4.0
2367,606,3,336.75,5.0
2368,865,2,323.83,3.0
2369,802,1,128.55,2.0
2370,142,5,34.64,3.0
2371,663,4,286.82,3.0
2372,108,3,283.81,5.0
2373,292,5,327.3,5.0
2374,343,4,240.37,5.0
2375,315,1,180.67,3.0
2376,636,3,115.08,5.0
2377,555,4,311.86,Null
2378,484,4,393.51,2.0
2379,957,2,266.13,5.0
2380,990,4,480.65,5.0
2381,939,4,325.88,5.0
2382,861,5,376.51,Null
2383,714,2,329.92,4.0
2384,776,1,310.78,5.0
2385,374,5,452.2,3.0
2386,811,4,60.3,Null
2387,680,4,237.15,4.0
2388,203,4,185.65,Null
2389,491,5,134.12,Null
2390,643,5,208.59,4.0
2391,273,4,182.39,2.0
2392,993,1,32.2,5.0
2393,332,4,425.1,4.0
2394,427,4,351.84,1.0
2395,937,3,478.94,1.0
2396,226,4,254.46,4.0
2397,782,2,285.98,5.0
2398,106,2,497.89,5.0
2399,799,3,463.62,5.0
2400,319,2,11.73,Null
2401,543,2,212.77,5.0
2402,493,2,29.52,5.0
2403,158,2,178.2,3.0
2404,532,4,266.04,Null
2405,892,3,280.15,Null
2406,839,5,265.34,3.0
2407,791,5,216.69,4.0
2408,841,1,257.01,4.0
2409,660,4,66.56,5.0
2410,170,2,394.75,Null
2411,263,2,272.22,5.0
2412,669,1,12.46,3.0
2413,424,3,225.09,1.0
2414,627,2,362.11,5.0
2415,979,3,146.35,2.0
2416,614,3,73.59,Null
2417,713,5,88.02,5.0
2418,241,2,487.93,5.0
2419,400,4,40.78,4.0
2420,111,4,416.93,5.0
2421,526,2,19.72,3.0
2422,309,1,249.38,Null
2423,385,1,366.27,5.0
2424,417,5,36.52,Null
2425,351,4,247.45,2.0
2426,299,1,225.1,5.0
2427,513,1,212.42,Null
2428,614,5,404.83,4.0
2429,273,1,182.39,2.0
2430,424,1,63.59,5.0
2431,256,5,410.55,5.0
2432,489,2,236.22,5.0
2433,684,3,23.0,5.0
2434,738,2,228.23,4.0
2435,184,2,457.54,4.0
2436,374,1,452.2,3.0
2437,545,3,191.39,5.0
2438,280,2,300.18,Null
2439,954,2,206.28,4.0
2440,624,1,257.73,5.0
2441,234,1,176.13,4.0
2442,775,5,476.13,4.0
2443,312,4,245.65,4.0
2444,883,4,423.98,5.0
2445,672,4,295.67,4.0
2446,184,3,457.54,4.0
2447,411,5,245.38,5.0
2448,517,5,310.39,4.0
2449,735,5,267.65,4.0
2450,954,3,206.28,4.0
2451,990,3,115.36,Null
2452,125,2,402.42,2.0
2453,589,5,231.85,Null
2454,526,2,19.72,3.0
2455,549,1,429.11,3.0
2456,244,4,216.9,4.0
2457,297,5,274.1,4.0
2458,260,2,408.63,4.0
2459,391,3,224.84,5.0
2460,761,2,109.97,Null
2461,653,5,459.77,5.0
2462,246,1,65.13,Null
2463,555,1,311.86,Null
2464,401,5,340.32,1.0
2465,624,2,120.07,Null
2466,909,3,414.37,Null
2467,645,3,172.22,1.0
2468,119,2,470.23,5.0
2469,317,1,97.45,3.0
2470,959,1,110.17,5.0
2471,883,5,489.19,3.0
2472,525,5,100.18,5.0
2473,204,3,475.53,5.0
2474,364,2,195.85,1.0
2475,482,1,121.29,4.0
2476,362,5,307.04,Null
2477,892,4,474.75,5.0
2478,554,1,299.39,3.0
2479,816,2,81.96,2.0
2480,350,2,137.12,4.0
2481,974,3,292.12,4.0
2482,146,1,184.27,2.0
2483,632,1,315.09,5.0
2484,883,3,489.19,3.0
2485,855,3,341.18,5.0
2486,313,3,113.24,5.0
2487,834,4,137.29,4.0
2488,631,3,309.55,5.0
2489,313,5,113.24,5.0
2490,466,4,397.46,5.0
2491,111,1,416.93,5.0
2492,749,2,461.91,3.0
2493,648,1,202.55,5.0
2494,951,4,334.37,5.0
2495,471,4,411.33,4.0
2496,870,5,158.05,5.0
2497,937,4,391.58,4.0
2498,411,3,245.38,5.0
2499,855,4,301.07,5.0
2500,315,2,307.12,4.0
2501,320,1,106.66,Null
2502,573,1,85.85,1.0
2503,128,1,255.32,4.0
2504,204,5,230.11,5.0
2505,417,2,327.93,Null
2506,861,3,376.51,Null
2507,834,3,137.29,4.0
2508,333,2,124.08,Null
2509,360,3,146.67,1.0
2510,284,3,80.65,5.0
2511,606,4,134.35,4.0
2512,937,3,391.58,4.0
2513,222,4,423.22,2.0
2514,332,4,425.1,4.0
2515,910,2,159.14,Null
2516,837,4,487.21,Null
2517,804,1,197.96,4.0
2518,716,3,433.99,5.0
2519,845,2,297.33,3.0
2520,119,2,256.91,1.0
2521,329,3,343.98,5.0
2522,141,5,409.35,4.0
2523,653,4,183.61,4.0
2524,879,4,269.42,5.0
2525,347,2,410.38,5.0
2526,145,3,164.64,4.0
2527,246,3,65.13,Null
2528,301,4,353.19,5.0
2529,953,5,58.91,5.0
2530,618,2,413.52,3.0
2531,327,1,499.5,Null
2532,974,4,410.6,3.0
2533,112,1,375.13,5.0
2534,525,1,100.18,5.0
2535,941,4,213.83,Null
2536,799,5,114.85,2.0
2537,306,5,55.63,3.0
2538,961,1,365.54,5.0
2539,347,5,410.38,5.0
2540,747,2,168.47,Null
2541,285,5,264.29,5.0
2542,618,5,413.52,3.0
2543,661,3,297.8,Null
2544,847,3,125.08,5.0
2545,122,1,420.63,3.0
2546,410,5,37.87,Null
2547,339,5,442.3,5.0
2548,595,3,177.49,Null
2549,513,2,212.42,Null
2550,431,5,328.1,5.0
2551,959,3,110.17,5.0
2552,941,2,213.83,Null
2553,144,1,201.32,Null
2554,854,2,366.14,5.0
2555,363,3,292.74,Null
2556,260,2,109.06,Null
2557,395,2,326.37,Null
2558,841,5,257.01,4.0
2559,209,3,119.39,5.0
2560,202,1,176.72,1.0
2561,334,1,474.32,5.0
2562,509,2,492.35,5.0
2563,967,4,381.31,Null
2564,973,1,324.51,Null
2565,305,2,203.94,5.0
2566,818,4,200.44,5.0
2567,576,2,443.43,5.0
2568,671,4,281.72,5.0
2569,448,1,141.47,Null
2570,636,1,115.08,5.0
2571,394,3,343.76,5.0
2572,374,2,101.7,1.0
2573,600,5,150.42,3.0
2574,912,2,242.04,4.0
2575,292,2,458.02,3.0
2576,706,5,272.75,Null
2577,660,2,362.2,2.0
2578,151,5,31.41,5.0
2579,285,1,481.21,5.0
2580,973,3,324.51,Null
2581,157,5,22.26,3.0
2582,967,1,381.31,Null
2583,843,1,171.55,5.0
2584,766,1,192.92,4.0
2585,825,4,125.64,3.0
2586,144,2,291.3,Null
2587,157,5,200.44,5.0
2588,436,4,113.64,Null
2589,688,2,44.8,5.0
2590,347,4,410.38,5.0
2591,952,1,480.79,5.0
2592,792,1,320.48,4.0
2593,170,1,394.75,Null
2594,280,1,401.05,Null
2595,985,5,470.08,Null
2596,485,3,489.21,5.0
2597,855,3,301.07,5.0
2598,217,5,43.23,5.0
2599,520,3,462.82,5.0
2600,355,3,265.77,Null
2601,828,1,373.83,4.0
2602,712,5,18.28,Null
2603,302,4,170.43,5.0
2604,261,3,332.25,4.0
2605,525,4,100.18,5.0
2606,628,5,421.13,5.0
2607,241,2,302.59,5.0
2608,347,2,410.38,5.0
2609,762,4,110.55,4.0
2610,126,5,323.9,2.0
2611,369,1,83.08,5.0
2612,635,4,323.89,2.0
2613,845,4,297.33,3.0
2614,555,4,311.86,Null
2615,576,5,197.53,5.0
2616,371,2,476.07,5.0
2617,424,1,225.09,1.0
2618,431,2,328.1,5.0
2619,486,3,431.91,5.0
2620,231,4,276.11,Null
2621,756,1,338.88,3.0
2622,773,4,153.95,Null
2623,389,1,435.37,Null
2624,452,4,398.91,1.0
2625,257,5,265.26,4.0
2626,677,3,409.85,5.0
2627,889,1,239.33,5.0
2628,229,2,231.51,5.0
2629,411,1,91.79,Null
2630,703,3,407.83,2.0
2631,766,2,192.92,4.0
2632,505,4,222.1,1.0
2633,260,2,158.9,4.0
2634,368,1,91.58,5.0
2635,661,2,297.8,Null
2636,702,2,128.45,2.0
2637,260,5,158.9,4.0
2638,182,2,116.03,2.0
2639,114,4,67.92,5.0
2640,738,3,59.51,3.0
2641,371,4,476.07,5.0
2642,204,1,475.53,5.0
2643,693,3,286.34,5.0
2644,727,5,498.35,Null
2645,973,4,83.17,Null
2646,137,2,220.32,5.0
2647,579,4,145.86,5.0
2648,285,1,264.29,5.0
2649,175,3,358.95,5.0
2650,797,1,238.77,Null
2651,411,4,91.79,Null
2652,460,1,150.37,Null
2653,490,3,371.84,5.0
2654,804,4,106.07,Null
2655,567,5,98.87,5.0
2656,260,5,109.06,Null
2657,334,4,474.32,5.0
2658,299,4,225.1,5.0
2659,768,5,298.27,4.0
2660,106,5,87.9,Null
2661,660,1,362.2,2.0
2662,132,2,301.92,Null
2663,114,1,379.26,3.0
2664,151,1,357.67,4.0
2665,106,3,497.89,5.0
2666,401,1,340.32,1.0
2667,289,3,207.28,5.0
2668,606,3,143.14,5.0
2669,364,2,195.85,1.0
2670,684,1,23.0,5.0
2671,845,1,148.59,5.0
2672,187,2,248.91,5.0
2673,237,1,101.82,5.0
2674,237,5,240.26,1.0
2675,761,5,109.97,Null
2676,257,5,265.26,4.0
2677,582,4,289.97,4.0
2678,622,3,325.73,5.0
2679,225,3,482.28,5.0
2680,635,4,235.88,4.0
2681,532,3,266.04,Null
2682,369,3,83.08,5.0
2683,817,5,287.85,4.0
2684,624,2,120.07,Null
2685,994,4,475.31,5.0
2686,115,5,475.89,5.0
2687,712,3,334.68,5.0
2688,837,1,87.3,5.0
2689,575,4,155.73,Null
2690,531,5,477.5,5.0
2691,640,3,143.03,4.0
2692,150,3,211.29,5.0
2693,923,2,60.82,4.0
2694,119,1,470.23,5.0
2695,405,5,405.54,5.0
2696,792,4,221.15,5.0
2697,491,2,376.28,5.0
2698,614,5,144.95,5.0
2699,247,1,65.87,1.0
2700,361,2,483.14,5.0
2701,564,1,285.72,5.0
2702,625,3,427.65,3.0
2703,554,2,321.07,3.0
2704,468,2,372.43,3.0
2705,349,1,456.63,5.0
2706,755,2,323.43,5.0
2707,411,2,245.38,5.0
2708,311,3,22.15,5.0
2709,380,1,302.49,5.0
2710,260,5,408.63,4.0
2711,897,1,14.47,5.0
2712,400,2,40.78,4.0
2713,713,2,88.02,5.0
2714,302,1,110.67,4.0
2715,905,4,388.0,3.0
2716,614,5,404.83,4.0
2717,394,2,343.76,5.0
2718,577,1,149.49,4.0
2719,955,5,457.29,1.0
2720,909,5,89.38,3.0
2721,524,1,394.31,4.0
2722,722,2,19.28,4.0
2723,327,3,475.62,4.0
2724,284,2,80.65,5.0
2725,639,3,399.18,5.0
2726,395,3,191.02,5.0
2727,631,5,402.56,4.0
2728,759,1,371.43,Null
2729,960,5,356.25,2.0
2730,410,2,37.87,Null
2731,883,1,423.98,5.0
2732,318,1,70.93,3.0
2733,106,5,497.89,5.0
2734,820,5,357.97,4.0
2735,649,3,131.22,4.0
2736,889,1,239.33,5.0
2737,783,2,51.74,Null
2738,180,2,127.95,1.0
2739,284,1,80.65,5.0
2740,162,2,358.82,5.0
2741,864,2,466.38,3.0
2742,844,1,312.01,5.0
2743,110,2,416.88,Null
2744,305,2,203.94,5.0
2745,256,1,410.55,5.0
2746,154,3,129.83,3.0
2747,222,4,148.67,5.0
2748,511,4,375.59,3.0
2749,502,5,306.5,4.0
2750,336,5,336.89,1.0
2751,951,3,334.37,5.0
2752,391,2,224.84,5.0
2753,544,2,457.44,5.0
2754,486,2,474.17,4.0
2755,203,2,185.65,Null
2756,990,2,115.36,Null
2757,773,5,494.87,5.0
2758,399,2,250.37,4.0
2759,651,1,85.92,5.0
2760,119,4,256.91,1.0
2761,209,2,96.75,4.0
2762,653,4,183.61,4.0
2763,975,4,196.7,5.0
2764,677,1,418.88,5.0
2765,880,2,322.59,Null
2766,244,1,333.23,Null
2767,241,3,487.93,5.0
2768,453,1,392.26,3.0
2769,828,4,373.83,4.0
2770,893,1,40.2,5.0
2771,295,1,250.07,5.0
2772,804,4,197.96,4.0
2773,787,3,138.17,5.0
2774,633,3,118.31,2.0
2775,629,2,321.94,2.0
2776,529,5,152.81,5.0
2777,974,1,410.6,3.0
2778,374,5,215.43,5.0
2779,292,3,458.02,3.0
2780,397,3,251.63,Null
2781,631,1,402.56,4.0
2782,506,1,72.66,Null
2783,471,1,493.95,5.0
2784,870,1,138.85,5.0
2785,983,5,469.33,5.0
2786,183,2,105.43,4.0
2787,369,5,83.08,5.0
2788,844,2,312.01,5.0
2789,175,3,358.95,5.0
2790,874,5,62.01,3.0
2791,157,1,60.16,3.0
2792,405,4,486.1,4.0
2793,678,2,184.2,5.0
2794,826,2,67.7,5.0
2795,852,3,380.53,4.0
2796,184,2,335.61,Null
2797,244,4,333.23,Null
2798,545,4,107.84,1.0
2799,783,5,454.2,3.0
2800,648,1,296.5,5.0
2801,595,4,177.49,Null
2802,472,4,213.76,5.0
2803,355,3,265.77,Null
2804,374,3,215.43,5.0
2805,144,1,261.6,2.0
2806,522,5,286.01,5.0
2807,331,4,452.6,5.0
2808,282,4,467.54,3.0
2809,110,3,418.71,3.0
2810,804,4,106.07,Null
2811,436,5,478.75,3.0
2812,804,1,197.96,4.0
2813,320,3,106.66,Null
2814,323,2,62.81,Null
2815,329,4,343.98,5.0
2816,820,4,357.97,4.0
2817,716,4,82.65,3.0
2818,476,4,234.56,5.0
2819,843,4,57.32,3.0
2820,263,5,272.22,5.0
2821,247,3,37.52,1.0
2822,648,3,296.5,5.0
2823,829,4,196.16,5.0
2824,517,3,108.34,5.0
2825,267,5,331.86,4.0
2826,716,3,55.07,Null
2827,629,1,344.86,5.0
2828,461,2,38.38,5.0
2829,189,2,452.67,Null
2830,889,3,239.33,5.0
2831,158,4,178.2,3.0
2832,759,5,233.24,5.0
2833,614,3,404.83,4.0
2834,572,3,395.04,5.0
2835,809,2,186.36,Null
2836,704,4,90.91,5.0
2837,121,4,412.7,5.0
2838,964,2,189.3,4.0
2839,985,5,470.08,Null
2840,374,2,101.7,1.0
2841,693,4,60.33,4.0
2842,961,4,228.55,Null
2843,543,2,355.65,5.0
2844,939,2,325.88,5.0
2845,479,4,453.2,5.0
2846,957,1,376.19,5.0
2847,719,5,39.67,Null
2848,799,4,348.24,5.0
2849,387,2,308.41,5.0
2850,877,1,96.94,Null
2851,389,4,385.37,1.0
2852,851,4,325.23,5.0
2853,580,4,378.89,4.0
2854,226,4,254.46,4.0
2855,614,2,73.59,Null
2856,202,5,182.06,3.0
2857,171,3,278.91,5.0
2858,395,3,197.66,Null
2859,284,4,80.65,5.0
2860,545,2,191.39,5.0
2861,346,4,158.75,4.0
2862,247,4,37.52,1.0
2863,816,1,326.55,4.0
2864,209,4,119.39,5.0
2865,880,4,322.59,Null
2866,144,5,162.7,5.0
2867,554,2,321.07,3.0
2868,140,3,139.43,4.0
2869,660,5,66.56,5.0
2870,145,2,164.64,4.0
2871,526,2,122.23,5.0
2872,937,5,267.72,Null
2873,511,2,212.48,4.0
2874,876,4,97.08,5.0
2875,620,3,145.36,3.0
2876,834,3,137.29,4.0
2877,988,2,431.48,3.0
2878,375,3,25.87,3.0
2879,533,1,28.75,4.0
2880,513,1,212.42,Null
2881,229,5,231.51,5.0
2882,842,4,284.33,1.0
2883,531,2,477.5,5.0
2884,719,1,39.67,Null
2885,957,5,376.19,5.0
2886,721,4,31.75,Null
