order_id,product_id,quantity,price,review_score
1477,876,2,97.08,5.0
1477,993,5,32.2,5.0
1478,360,2,55.78,Null
1479,280,3,300.18,Null
1479,765,4,447.13,5.0
1479,190,5,92.5,2.0
1480,582,1,289.97,4.0
1480,123,4,65.69,4.0
1481,295,3,115.58,4.0
1481,112,1,298.63,5.0
1481,671,4,281.72,5.0
1482,396,3,23.45,Null
1482,614,4,73.59,Null
1483,371,5,308.07,Null
1483,606,5,134.35,4.0
1483,914,2,104.05,2.0
1484,640,2,143.03,4.0
1484,489,5,171.95,5.0
1485,401,2,340.32,1.0
1486,539,2,99.16,4.0
1486,141,1,226.23,5.0
1486,461,1,38.38,5.0
1487,396,4,23.45,Null
1487,110,1,418.71,3.0
1487,325,5,156.87,3.0
1488,370,3,51.53,3.0
1488,246,3,320.72,4.0
1489,460,5,150.37,Null
1489,261,5,321.18,2.0
1490,110,1,68.22,3.0
1490,784,4,373.36,1.0
1491,628,5,71.83,Null
1491,355,3,149.77,5.0
1491,971,4,203.94,5.0
1492,290,3,127.78,4.0
1493,522,4,204.96,5.0
1493,175,3,358.95,5.0
1493,300,5,452.9,5.0
1494,759,1,371.43,Null
1495,434,5,198.08,Null
1495,175,4,101.45,3.0
1496,197,2,484.93,Null
1496,531,1,477.5,5.0
1497,932,1,260.14,4.0
1497,613,2,351.62,5.0
1498,433,5,369.7,4.0
1498,551,1,426.37,4.0
1498,314,2,346.19,5.0
1499,974,3,292.12,4.0
1499,363,3,279.12,4.0
1500,167,1,126.23,3.0
1500,417,5,327.93,Null
1501,461,3,38.38,5.0
1502,380,5,302.49,5.0
1502,192,2,46.24,4.0
1503,471,5,149.61,5.0
1504,190,5,92.5,2.0
1504,135,3,39.22,4.0
1504,209,3,119.39,5.0
1505,558,1,51.1,2.0
1505,139,4,108.39,5.0
1506,879,1,269.42,5.0
1507,312,2,245.65,4.0
1507,876,5,97.08,5.0
1508,314,1,346.19,5.0
1508,295,5,115.58,4.0
1508,747,3,168.47,Null
1509,539,2,99.16,4.0
1510,853,2,309.64,4.0
1511,486,3,431.91,5.0
1511,691,2,255.9,4.0
1512,128,1,255.32,4.0
1513,476,2,234.56,5.0
1513,643,5,234.44,Null
1513,898,2,31.51,5.0
1514,465,4,350.15,4.0
1515,281,1,120.02,5.0
1515,371,3,476.07,5.0
1515,177,1,196.97,1.0
1516,284,1,80.65,5.0
1516,646,1,135.56,Null
1516,506,5,72.66,Null
1517,606,5,143.14,5.0
1517,327,5,499.5,Null
1517,358,4,284.47,4.0
1518,481,5,354.83,5.0
1518,580,2,378.89,4.0
1518,650,5,35.52,1.0
1519,500,5,149.72,5.0
1520,586,4,395.01,5.0
1520,648,3,202.55,5.0
1520,974,5,410.6,3.0
1521,405,1,486.1,4.0
1522,314,5,337.8,4.0
1522,650,3,35.52,1.0
1523,576,4,366.61,2.0
1523,525,5,100.18,5.0
1523,765,3,447.13,5.0
1524,632,1,332.78,5.0
1524,436,5,113.64,Null
1524,898,4,31.51,5.0
1525,307,5,39.18,4.0
1526,907,1,77.37,1.0
1526,175,3,101.45,3.0
1526,820,2,357.97,4.0
1527,563,3,471.32,Null
1527,719,5,39.67,Null
1527,603,4,316.74,4.0
1528,455,5,156.21,Null
1529,295,4,405.77,Null
1530,453,2,392.26,3.0
1530,371,4,308.07,Null
1530,971,5,203.94,5.0
1531,261,3,321.18,2.0
1531,158,5,91.76,Null
1531,864,1,466.38,3.0
1532,682,3,299.34,Null
1533,517,2,382.15,5.0
1533,470,4,431.73,3.0
1534,649,2,355.78,Null
1535,613,1,351.62,5.0
1535,358,4,284.47,4.0
1535,953,1,204.06,5.0
1536,653,1,459.77,5.0
1537,953,5,204.06,5.0
1537,649,5,131.22,4.0
1538,480,2,353.23,Null
1538,732,3,325.89,2.0
1539,555,5,311.86,Null
1540,977,2,368.91,5.0
1541,750,3,96.94,4.0
1542,784,1,373.36,1.0
1542,403,1,247.25,2.0
1542,681,5,232.24,Null
1543,151,4,357.67,4.0
1543,209,4,152.68,5.0
1544,867,5,308.4,3.0
1544,311,2,306.44,Null
1545,190,2,68.79,5.0
1546,922,3,183.3,5.0
1546,869,4,419.98,4.0
1547,665,5,470.2,1.0
1547,854,1,366.14,5.0
1547,389,4,435.37,Null
1548,782,3,285.98,5.0
1548,798,2,280.12,Null
1548,884,5,455.43,5.0
1549,192,3,46.24,4.0
1550,371,5,308.07,Null
1551,560,2,78.61,4.0
1552,332,3,425.1,4.0
1552,828,2,132.34,3.0
1553,229,1,231.51,5.0
1554,776,2,310.78,5.0
1555,639,2,399.18,5.0
1555,363,1,292.74,Null
1556,355,1,149.77,5.0
1557,832,3,96.31,5.0
1557,466,3,397.46,5.0
1558,576,1,197.53,5.0
1558,110,4,68.22,3.0
1558,691,3,255.9,4.0
1559,355,1,265.77,Null
1559,633,3,118.31,2.0
1560,360,3,146.67,1.0
1560,260,5,109.06,Null
1561,471,1,493.95,5.0
1561,784,1,373.36,1.0
1561,533,1,28.75,4.0
1562,910,4,25.79,5.0
1562,491,5,134.12,Null
1562,222,2,148.67,5.0
1563,881,1,219.26,2.0
1564,490,2,179.13,2.0
1565,941,2,344.04,5.0
1566,787,4,138.17,5.0
1566,300,5,452.9,5.0
1566,856,5,477.68,Null
1567,693,3,60.33,4.0
1567,220,1,252.5,5.0
1567,420,4,269.41,4.0
1568,843,3,57.32,3.0
1569,782,2,285.98,5.0
1569,547,4,397.63,2.0
1570,811,1,60.3,Null
1570,260,1,463.67,Null
1571,931,2,439.51,5.0
1571,317,5,213.16,5.0
1572,922,3,183.3,5.0
1573,629,1,344.86,5.0
1573,394,2,343.76,5.0
1573,247,5,37.52,1.0
1574,371,4,308.07,Null
1575,471,3,411.33,4.0
1576,362,3,307.04,Null
1577,639,4,399.18,5.0
1577,344,3,364.91,1.0
1578,820,3,357.97,4.0
1579,863,5,19.35,3.0
1579,263,4,204.96,Null
1580,819,4,467.51,2.0
1580,971,1,203.94,5.0
1581,369,5,486.84,5.0
1582,171,3,278.91,5.0
1583,977,2,83.47,5.0
1583,411,5,91.79,Null
1584,297,5,52.33,Null
1584,200,1,68.94,Null
1585,424,3,303.48,Null
1585,614,2,144.95,5.0
1585,558,2,51.1,2.0
1586,175,5,300.16,3.0
1587,629,5,321.94,2.0
1588,101,5,263.16,5.0
1588,660,4,66.56,5.0
1588,845,4,148.59,5.0
1589,366,1,79.8,1.0
1589,722,1,215.13,5.0
1590,529,3,340.31,4.0
1591,868,1,246.64,5.0
1591,620,5,455.6,5.0
1592,981,5,366.42,5.0
1592,306,1,55.63,3.0
1593,114,5,379.26,3.0
1594,112,5,288.22,5.0
1594,539,3,99.16,4.0
1594,648,5,296.5,5.0
1595,912,3,242.04,4.0
1596,410,1,37.87,Null
1596,965,3,495.24,Null
1596,394,1,343.76,5.0
1597,856,2,477.68,Null
1598,110,1,416.88,Null
1598,139,5,448.92,5.0
1599,710,4,303.16,4.0
1599,870,5,138.85,5.0
1600,162,3,198.02,4.0
1601,938,3,383.36,5.0
1602,478,3,84.68,1.0
1602,302,4,110.67,4.0
1602,500,2,149.72,5.0
1603,110,4,416.88,Null
1604,360,5,238.74,4.0
1605,884,3,394.06,4.0
1606,438,2,132.98,Null
1606,890,3,82.41,1.0
1606,183,4,105.43,4.0
1607,343,4,240.37,5.0
1608,102,4,380.42,Null
1608,364,2,195.85,1.0
1608,143,3,63.56,5.0
1609,199,5,53.77,Null
1609,798,3,194.83,2.0
1609,543,2,282.92,4.0
1610,701,3,248.88,4.0
1610,898,1,279.81,3.0
1611,643,5,234.44,Null
1612,125,5,95.77,Null
1612,329,1,343.98,5.0
1612,247,4,190.5,Null
1613,577,2,149.49,4.0
1613,466,2,397.46,5.0
1613,393,1,112.93,5.0
1614,466,4,397.46,5.0
1614,299,1,168.65,2.0
1614,547,2,397.63,2.0
1615,564,4,285.72,5.0
1615,218,4,354.8,4.0
1615,374,3,101.7,1.0
1616,212,4,337.11,4.0
1617,653,4,183.61,4.0
1617,610,5,212.85,1.0
1617,793,2,158.11,4.0
1618,481,2,354.83,5.0
1618,789,5,54.94,5.0
1618,144,2,291.3,Null
1619,597,4,445.82,Null
1620,739,3,410.06,1.0
1620,910,2,159.14,Null
1620,705,3,393.49,4.0
1621,852,2,204.56,Null
1621,922,1,157.95,4.0
1621,798,3,367.78,2.0
1622,915,1,341.89,5.0
1622,542,4,375.27,Null
1622,298,1,387.05,5.0
1623,563,1,471.32,Null
1623,295,1,115.58,4.0
1624,736,2,422.39,5.0
1624,187,2,248.91,5.0
1625,171,5,138.55,4.0
1626,832,5,96.31,5.0
1626,232,3,408.95,2.0
1627,883,5,423.98,5.0
1627,674,1,95.99,5.0
1628,983,4,469.33,5.0
1628,405,3,157.24,4.0
1629,500,5,187.51,4.0
1630,112,2,288.22,5.0
1631,774,3,82.53,Null
1632,122,4,420.63,3.0
1632,976,4,76.44,5.0
1632,141,2,409.35,4.0
1633,471,1,493.95,5.0
1633,335,3,85.58,5.0
1633,733,2,185.4,5.0
1634,839,3,311.67,Null
1634,405,1,486.1,4.0
1634,775,2,82.98,Null
1635,685,5,151.94,4.0
1635,148,2,291.22,3.0
1635,519,1,292.66,5.0
1636,608,1,439.96,5.0
1637,499,3,227.39,Null
1637,889,4,239.33,5.0
1638,371,2,476.07,5.0
1638,557,5,146.28,4.0
1639,757,1,274.59,Null
1639,248,2,257.23,Null
1639,543,3,282.92,4.0
1640,266,2,474.27,5.0
1641,733,3,185.4,5.0
1641,898,5,279.81,3.0
1642,976,3,76.44,5.0
1642,157,1,305.28,Null
1643,247,1,190.5,Null
1643,848,3,431.8,4.0
1644,233,2,354.85,5.0
1645,575,3,27.59,1.0
1646,144,4,201.32,Null
1646,220,2,252.5,5.0
1647,126,1,323.9,2.0
1647,313,3,113.24,5.0
1648,943,5,443.49,4.0
1649,657,4,449.55,3.0
1649,988,2,431.48,3.0
1649,839,2,265.34,3.0
1650,524,2,394.31,4.0
1651,554,4,59.93,Null
1652,237,5,101.82,5.0
1652,867,2,308.4,3.0
1652,479,1,453.2,5.0
1653,549,3,321.14,5.0
1653,175,1,358.95,5.0
1653,736,2,422.39,5.0
1654,305,1,203.94,5.0
1654,107,3,117.47,4.0
1655,615,3,86.15,4.0
1655,922,3,183.3,5.0
1655,349,1,475.67,5.0
1656,675,2,175.5,Null
1657,502,5,370.24,Null
1657,159,3,487.53,4.0
1658,344,2,364.91,1.0
1658,358,4,284.47,4.0
1658,967,5,77.42,5.0
1659,520,3,462.82,5.0
1659,575,3,27.59,1.0
1660,502,1,306.5,4.0
1661,787,4,36.37,4.0
1661,209,5,152.68,5.0
1662,424,1,225.09,1.0
1662,801,4,474.25,5.0
1663,713,1,318.44,5.0
1663,157,2,60.16,3.0
1663,922,4,183.3,5.0
1664,203,4,185.65,Null
1664,229,3,231.51,5.0
1665,739,1,10.72,3.0
1665,257,3,265.26,4.0
1665,775,3,82.98,Null
1666,260,1,109.06,Null
1667,586,2,395.01,5.0
1668,626,1,117.09,Null
1669,744,1,321.04,5.0
1670,974,1,410.6,3.0
1670,327,4,499.5,Null
1671,747,3,168.47,Null
1672,267,2,331.86,4.0
1672,799,4,463.62,5.0
1672,588,3,264.15,3.0
1673,266,5,474.27,5.0
1673,112,4,298.63,5.0
1674,636,2,349.54,5.0
1675,858,3,374.39,4.0
1675,450,1,289.63,5.0
1675,141,3,409.35,4.0
1676,642,3,367.65,5.0
1676,405,2,292.9,Null
1677,713,2,318.44,5.0
1677,660,2,362.2,2.0
1677,209,3,96.75,4.0
1678,465,1,350.15,4.0
1678,411,2,91.79,Null
1679,901,2,36.71,4.0
1679,233,5,474.06,5.0
1679,622,4,325.73,5.0
1680,608,5,439.96,5.0
1680,928,3,313.67,5.0
1681,457,4,196.99,4.0
1681,675,2,63.52,4.0
1681,143,3,63.56,5.0
1682,128,5,475.77,Null
1682,300,3,452.9,5.0
1682,977,1,196.87,3.0
1683,618,4,413.52,3.0
1683,965,1,495.24,Null
1684,897,1,25.55,Null
1684,799,4,463.62,5.0
1684,538,3,197.51,5.0
1685,858,3,374.39,4.0
1686,470,1,431.73,3.0
1686,370,5,51.53,3.0
1686,343,1,415.49,5.0
1687,306,5,55.63,3.0
1687,773,1,494.87,5.0
1687,618,1,413.52,3.0
1688,257,2,265.26,4.0
1689,343,4,240.37,5.0
1690,681,1,68.51,5.0
1690,260,5,158.9,4.0
1690,511,4,212.48,4.0
1691,107,2,225.83,Null
1691,665,5,477.17,4.0
1692,317,5,213.16,5.0
1693,267,1,331.86,4.0
1694,606,3,336.75,5.0
1694,865,2,323.83,3.0
1695,802,1,128.55,2.0
1695,142,5,34.64,3.0
1696,663,4,286.82,3.0
1696,108,3,283.81,5.0
1696,292,5,327.3,5.0
1697,343,4,240.37,5.0
1697,315,1,180.67,3.0
1697,636,3,115.08,5.0
1698,555,4,311.86,Null
1699,484,4,393.51,2.0
1700,957,2,266.13,5.0
1700,990,4,480.65,5.0
1701,939,4,325.88,5.0
1702,861,5,376.51,Null
1702,714,2,329.92,4.0
1703,776,1,310.78,5.0
1703,374,5,452.2,3.0
1703,811,4,60.3,Null
1704,680,4,237.15,4.0
1704,203,4,185.65,Null
1704,491,5,134.12,Null
1705,643,5,208.59,4.0
1706,273,4,182.39,2.0
1707,993,1,32.2,5.0
1707,332,4,425.1,4.0
1708,427,4,351.84,1.0
1709,937,3,478.94,1.0
1709,226,4,254.46,4.0
1710,782,2,285.98,5.0
1711,106,2,497.89,5.0
1711,799,3,463.62,5.0
1711,319,2,11.73,Null
1712,543,2,212.77,5.0
1713,493,2,29.52,5.0
1713,158,2,178.2,3.0
1713,532,4,266.04,Null
1714,892,3,280.15,Null
1715,839,5,265.34,3.0
1716,791,5,216.69,4.0
1717,841,1,257.01,4.0
1717,660,4,66.56,5.0
1718,170,2,394.75,Null
1718,263,2,272.22,5.0
1718,669,1,12.46,3.0
1719,424,3,225.09,1.0
1719,627,2,362.11,5.0
1720,979,3,146.35,2.0
1720,614,3,73.59,Null
1721,713,5,88.02,5.0
1721,241,2,487.93,5.0
1722,400,4,40.78,4.0
1722,111,4,416.93,5.0
1722,526,2,19.72,3.0
1723,309,1,249.38,Null
1723,385,1,366.27,5.0
1723,417,5,36.52,Null
1724,351,4,247.45,2.0
1725,299,1,225.1,5.0
1726,513,1,212.42,Null
1727,614,5,404.83,4.0
1727,273,1,182.39,2.0
1728,424,1,63.59,5.0
1729,256,5,410.55,5.0
1729,489,2,236.22,5.0
1730,684,3,23.0,5.0
1730,738,2,228.23,4.0
1731,184,2,457.54,4.0
1731,374,1,452.2,3.0
1732,545,3,191.39,5.0
1733,280,2,300.18,Null
1734,954,2,206.28,4.0
1734,624,1,257.73,5.0
1734,234,1,176.13,4.0
1735,775,5,476.13,4.0
1735,312,4,245.65,4.0
1735,883,4,423.98,5.0
1736,672,4,295.67,4.0
1736,184,3,457.54,4.0
1736,411,5,245.38,5.0
1737,517,5,310.39,4.0
1737,735,5,267.65,4.0
1737,954,3,206.28,4.0
1738,990,3,115.36,Null
1739,125,2,402.42,2.0
1739,589,5,231.85,Null
1739,526,2,19.72,3.0
1740,549,1,429.11,3.0
1740,244,4,216.9,4.0
1741,297,5,274.1,4.0
1742,260,2,408.63,4.0
1743,391,3,224.84,5.0
1743,761,2,109.97,Null
1743,653,5,459.77,5.0
1744,246,1,65.13,Null
1745,555,1,311.86,Null
1745,401,5,340.32,1.0
1745,624,2,120.07,Null
1746,909,3,414.37,Null
1746,645,3,172.22,1.0
1746,119,2,470.23,5.0
1747,317,1,97.45,3.0
1747,959,1,110.17,5.0
1747,883,5,489.19,3.0
1748,525,5,100.18,5.0
1748,204,3,475.53,5.0
1749,364,2,195.85,1.0
1749,482,1,121.29,4.0
1750,362,5,307.04,Null
1751,892,4,474.75,5.0
1752,554,1,299.39,3.0
1752,816,2,81.96,2.0
1752,350,2,137.12,4.0
1753,974,3,292.12,4.0
1753,146,1,184.27,2.0
1754,632,1,315.09,5.0
1754,883,3,489.19,3.0
1755,855,3,341.18,5.0
1755,313,3,113.24,5.0
1755,834,4,137.29,4.0
1756,631,3,309.55,5.0
1756,313,5,113.24,5.0
1757,466,4,397.46,5.0
1757,111,1,416.93,5.0
1758,749,2,461.91,3.0
1759,648,1,202.55,5.0
1760,951,4,334.37,5.0
1761,471,4,411.33,4.0
1761,870,5,158.05,5.0
1762,937,4,391.58,4.0
1762,411,3,245.38,5.0
1762,855,4,301.07,5.0
1763,315,2,307.12,4.0
1763,320,1,106.66,Null
1764,573,1,85.85,1.0
1765,128,1,255.32,4.0
1765,204,5,230.11,5.0
1765,417,2,327.93,Null
1766,861,3,376.51,Null
1766,834,3,137.29,4.0
1766,333,2,124.08,Null
1767,360,3,146.67,1.0
1767,284,3,80.65,5.0
1767,606,4,134.35,4.0
1768,937,3,391.58,4.0
1768,222,4,423.22,2.0
1768,332,4,425.1,4.0
1769,910,2,159.14,Null
1770,837,4,487.21,Null
1770,804,1,197.96,4.0
1771,716,3,433.99,5.0
1771,845,2,297.33,3.0
1772,119,2,256.91,1.0
1772,329,3,343.98,5.0
1772,141,5,409.35,4.0
1773,653,4,183.61,4.0
1773,879,4,269.42,5.0
1774,347,2,410.38,5.0
1774,145,3,164.64,4.0
1774,246,3,65.13,Null
1775,301,4,353.19,5.0
1776,953,5,58.91,5.0
1777,618,2,413.52,3.0
1778,327,1,499.5,Null
1778,974,4,410.6,3.0
1778,112,1,375.13,5.0
1779,525,1,100.18,5.0
1780,941,4,213.83,Null
1780,799,5,114.85,2.0
1781,306,5,55.63,3.0
1782,961,1,365.54,5.0
1782,347,5,410.38,5.0
1783,747,2,168.47,Null
1784,285,5,264.29,5.0
1785,618,5,413.52,3.0
1786,661,3,297.8,Null
1786,847,3,125.08,5.0
1786,122,1,420.63,3.0
1787,410,5,37.87,Null
1787,339,5,442.3,5.0
1788,595,3,177.49,Null
1789,513,2,212.42,Null
1789,431,5,328.1,5.0
1789,959,3,110.17,5.0
1790,941,2,213.83,Null
1790,144,1,201.32,Null
1790,854,2,366.14,5.0
1791,363,3,292.74,Null
1791,260,2,109.06,Null
1792,395,2,326.37,Null
1793,841,5,257.01,4.0
1794,209,3,119.39,5.0
1795,202,1,176.72,1.0
1796,334,1,474.32,5.0
1796,509,2,492.35,5.0
1796,967,4,381.31,Null
1797,973,1,324.51,Null
1797,305,2,203.94,5.0
1798,818,4,200.44,5.0
1799,576,2,443.43,5.0
1799,671,4,281.72,5.0
1800,448,1,141.47,Null
1800,636,1,115.08,5.0
1800,394,3,343.76,5.0
1801,374,2,101.7,1.0
1801,600,5,150.42,3.0
1802,912,2,242.04,4.0
1802,292,2,458.02,3.0
1803,706,5,272.75,Null
1803,660,2,362.2,2.0
1804,151,5,31.41,5.0
1804,285,1,481.21,5.0
1804,973,3,324.51,Null
1805,157,5,22.26,3.0
1805,967,1,381.31,Null
1805,843,1,171.55,5.0
1806,766,1,192.92,4.0
1806,825,4,125.64,3.0
1807,144,2,291.3,Null
1807,157,5,200.44,5.0
1808,436,4,113.64,Null
1809,688,2,44.8,5.0
1810,347,4,410.38,5.0
1810,952,1,480.79,5.0
1810,792,1,320.48,4.0
1811,170,1,394.75,Null
1811,280,1,401.05,Null
1812,985,5,470.08,Null
1812,485,3,489.21,5.0
1812,855,3,301.07,5.0
1813,217,5,43.23,5.0
1814,520,3,462.82,5.0
1815,355,3,265.77,Null
1815,828,1,373.83,4.0
1816,712,5,18.28,Null
1816,302,4,170.43,5.0
1817,261,3,332.25,4.0
1817,525,4,100.18,5.0
1818,628,5,421.13,5.0
1818,241,2,302.59,5.0
1818,347,2,410.38,5.0
1819,762,4,110.55,4.0
1819,126,5,323.9,2.0
1819,369,1,83.08,5.0
1820,635,4,323.89,2.0
1820,845,4,297.33,3.0
1820,555,4,311.86,Null
1821,576,5,197.53,5.0
1821,371,2,476.07,5.0
1821,424,1,225.09,1.0
1822,431,2,328.1,5.0
1822,486,3,431.91,5.0
1823,231,4,276.11,Null
1824,756,1,338.88,3.0
1825,773,4,153.95,Null
1825,389,1,435.37,Null
1825,452,4,398.91,1.0
1826,257,5,265.26,4.0
1827,677,3,409.85,5.0
1827,889,1,239.33,5.0
1828,229,2,231.51,5.0
1829,411,1,91.79,Null
1830,703,3,407.83,2.0
1830,766,2,192.92,4.0
1830,505,4,222.1,1.0
1831,260,2,158.9,4.0
1831,368,1,91.58,5.0
1832,661,2,297.8,Null
1832,702,2,128.45,2.0
1832,260,5,158.9,4.0
1833,182,2,116.03,2.0
1833,114,4,67.92,5.0
1833,738,3,59.51,3.0
1834,371,4,476.07,5.0
1834,204,1,475.53,5.0
1835,693,3,286.34,5.0
1836,727,5,498.35,Null
1836,973,4,83.17,Null
1837,137,2,220.32,5.0
1837,579,4,145.86,5.0
1838,285,1,264.29,5.0
1838,175,3,358.95,5.0
1838,797,1,238.77,Null
1839,411,4,91.79,Null
1840,460,1,150.37,Null
1840,490,3,371.84,5.0
1841,804,4,106.07,Null
1841,567,5,98.87,5.0
1841,260,5,109.06,Null
1842,334,4,474.32,5.0
1843,299,4,225.1,5.0
1843,768,5,298.27,4.0
1843,106,5,87.9,Null
1844,660,1,362.2,2.0
1845,132,2,301.92,Null
1845,114,1,379.26,3.0
1846,151,1,357.67,4.0
1847,106,3,497.89,5.0
1848,401,1,340.32,1.0
1849,289,3,207.28,5.0
1850,606,3,143.14,5.0
1851,364,2,195.85,1.0
1851,684,1,23.0,5.0
1851,845,1,148.59,5.0
1852,187,2,248.91,5.0
1853,237,1,101.82,5.0
1854,237,5,240.26,1.0
1854,761,5,109.97,Null
1854,257,5,265.26,4.0
1855,582,4,289.97,4.0
1855,622,3,325.73,5.0
1855,225,3,482.28,5.0
1856,635,4,235.88,4.0
1857,532,3,266.04,Null
1858,369,3,83.08,5.0
1859,817,5,287.85,4.0
1859,624,2,120.07,Null
1859,994,4,475.31,5.0
1860,115,5,475.89,5.0
1860,712,3,334.68,5.0
1861,837,1,87.3,5.0
1861,575,4,155.73,Null
1861,531,5,477.5,5.0
1862,640,3,143.03,4.0
1863,150,3,211.29,5.0
1863,923,2,60.82,4.0
1863,119,1,470.23,5.0
1864,405,5,405.54,5.0
1865,792,4,221.15,5.0
1865,491,2,376.28,5.0
1866,614,5,144.95,5.0
1866,247,1,65.87,1.0
1867,450,4,289.63,5.0
1867,361,2,483.14,5.0
1868,564,1,285.72,5.0
1869,625,3,427.65,3.0
1869,554,2,321.07,3.0
1870,468,2,372.43,3.0
1870,349,1,456.63,5.0
1870,755,2,323.43,5.0
1871,411,2,245.38,5.0
1871,311,3,22.15,5.0
1872,380,1,302.49,5.0
1872,260,5,408.63,4.0
1872,897,1,14.47,5.0
1873,400,2,40.78,4.0
1873,713,2,88.02,5.0
1874,302,1,110.67,4.0
1874,905,4,388.0,3.0
1874,614,5,404.83,4.0
1875,394,2,343.76,5.0
1875,577,1,149.49,4.0
1876,955,5,457.29,1.0
1877,909,5,89.38,3.0
1877,524,1,394.31,4.0
1878,722,2,19.28,4.0
1879,327,3,475.62,4.0
1880,284,2,80.65,5.0
1880,639,3,399.18,5.0
1881,395,3,191.02,5.0
1881,631,5,402.56,4.0
1882,759,1,371.43,Null
1882,960,5,356.25,2.0
1882,410,2,37.87,Null
1883,883,1,423.98,5.0
1883,318,1,70.93,3.0
1884,106,5,497.89,5.0
1884,820,5,357.97,4.0
1884,649,3,131.22,4.0
1885,889,1,239.33,5.0
1886,783,2,51.74,Null
1887,180,2,127.95,1.0
1887,284,1,80.65,5.0
1887,162,2,358.82,5.0
1888,864,2,466.38,3.0
1889,844,1,312.01,5.0
1889,110,2,416.88,Null
1889,305,2,203.94,5.0
1890,256,1,410.55,5.0
1890,154,3,129.83,3.0
1891,222,4,148.67,5.0
1891,511,4,375.59,3.0
1891,502,5,306.5,4.0
1892,336,5,336.89,1.0
1892,951,3,334.37,5.0
1893,391,2,224.84,5.0
1894,544,2,457.44,5.0
1895,486,2,474.17,4.0
1895,203,2,185.65,Null
1895,990,2,115.36,Null
1896,773,5,494.87,5.0
1897,399,2,250.37,4.0
1898,651,1,85.92,5.0
1898,119,4,256.91,1.0
1898,209,2,96.75,4.0
1899,653,4,183.61,4.0
1900,975,4,196.7,5.0
1901,677,1,418.88,5.0
1901,880,2,322.59,Null
1901,244,1,333.23,Null
1902,241,3,487.93,5.0
1902,453,1,392.26,3.0
1902,828,4,373.83,4.0
1903,893,1,40.2,5.0
1904,295,1,250.07,5.0
1905,804,4,197.96,4.0
1905,787,3,138.17,5.0
1906,633,3,118.31,2.0
1907,629,2,321.94,2.0
1908,529,5,152.81,5.0
1909,974,1,410.6,3.0
1909,374,5,215.43,5.0
1910,292,3,458.02,3.0
1910,397,3,251.63,Null
1911,631,1,402.56,4.0
1911,506,1,72.66,Null
1912,471,1,493.95,5.0
1913,870,1,138.85,5.0
1913,983,5,469.33,5.0
1914,183,2,105.43,4.0
1915,369,5,83.08,5.0
1915,844,2,312.01,5.0
1915,175,3,358.95,5.0
1916,874,5,62.01,3.0
1916,157,1,60.16,3.0
1916,405,4,486.1,4.0
1917,678,2,184.2,5.0
1918,826,2,67.7,5.0
1919,852,3,380.53,4.0
1920,184,2,335.61,Null
1921,244,4,333.23,Null
1921,545,4,107.84,1.0
1922,783,5,454.2,3.0
1922,648,1,296.5,5.0
1922,595,4,177.49,Null
1923,472,4,213.76,5.0
1923,355,3,265.77,Null
1924,374,3,215.43,5.0
1925,144,1,261.6,2.0
1926,522,5,286.01,5.0
1927,331,4,452.6,5.0
1928,282,4,467.54,3.0
1928,110,3,418.71,3.0
1929,804,4,106.07,Null
1929,436,5,478.75,3.0
1929,804,1,197.96,4.0
1930,320,3,106.66,Null
1930,323,2,62.81,Null
1930,329,4,343.98,5.0
1931,820,4,357.97,4.0
1932,716,4,82.65,3.0
1932,476,4,234.56,5.0
1933,843,4,57.32,3.0
1933,263,5,272.22,5.0
1933,247,3,37.52,1.0
1934,648,3,296.5,5.0
1935,829,4,196.16,5.0
1936,517,3,108.34,5.0
1937,267,5,331.86,4.0
1938,716,3,55.07,Null
1939,629,1,344.86,5.0
1940,461,2,38.38,5.0
1940,189,2,452.67,Null
1940,889,3,239.33,5.0
1941,158,4,178.2,3.0
1941,759,5,233.24,5.0
1941,614,3,404.83,4.0
1942,572,3,395.04,5.0
1942,809,2,186.36,Null
1943,704,4,90.91,5.0
1943,121,4,412.7,5.0
1944,964,2,189.3,4.0
1945,985,5,470.08,Null
1945,374,2,101.7,1.0
1946,693,4,60.33,4.0
1946,961,4,228.55,Null
1947,543,2,355.65,5.0
1947,939,2,325.88,5.0
1947,479,4,453.2,5.0
1948,957,1,376.19,5.0
1949,719,5,39.67,Null
1949,799,4,348.24,5.0
1950,387,2,308.41,5.0
1951,877,1,96.94,Null
1951,389,4,385.37,1.0
1952,851,4,325.23,5.0
1952,580,4,378.89,4.0
1953,226,4,254.46,4.0
1953,614,2,73.59,Null
1954,202,5,182.06,3.0
1954,171,3,278.91,5.0
1954,395,3,197.66,Null
1955,284,4,80.65,5.0
1955,545,2,191.39,5.0
1955,346,4,158.75,4.0
1956,247,4,37.52,1.0
1957,816,1,326.55,4.0
1958,209,4,119.39,5.0
1958,880,4,322.59,Null
1958,144,5,162.7,5.0
1959,554,2,321.07,3.0
1960,140,3,139.43,4.0
1961,660,5,66.56,5.0
1962,145,2,164.64,4.0
1962,526,2,122.23,5.0
1962,937,5,267.72,Null
1963,511,2,212.48,4.0
1963,876,4,97.08,5.0
1964,620,3,145.36,3.0
1964,834,3,137.29,4.0
1965,988,2,431.48,3.0
1965,375,3,25.87,3.0
1965,533,1,28.75,4.0
1966,513,1,212.42,Null
1966,229,5,231.51,5.0
1966,842,4,284.33,1.0
1967,531,2,477.5,5.0
